Age,Nationality,Gender,Income,Booking_Channel,Month,Occupancy_Rate,Travel_Frequency,Spending
56,India,Male,28290.16827292186,Traditional,12,0.8465697918835109,4,499.31027461753735
61,USA,Male,15238.255130761334,Traditional,3,0.7349766042589508,1,115.27876065226525
54,India,Female,37706.677882499156,Traditional,12,0.8515003789770214,2,435.184735394349
47,India,Female,32380.062356476963,Digital,11,0.8866662352636681,4,345.303509223241
56,USA,Male,47961.096426363736,Digital,6,0.8841904038510302,9,743.7965386323268
68,UK,Male,23080.92385543471,Traditional,11,0.7393568275345879,1,0.0
48,Others,Male,20305.522029885527,Digital,5,0.7904451699010777,8,129.75010692102467
40,India,Female,21372.676648801647,Traditional,5,0.8480486874784987,2,170.31822693590726
61,India,Male,34253.4211577367,Traditional,11,0.7420828483218935,1,150.89415865324818
48,India,Female,47790.575010064946,Traditional,6,0.7137542508040425,1,185.5805266754995
28,USA,Female,18653.62194842533,Digital,6,0.8156977843385312,4,352.46274749339875
58,Others,Female,23011.212516535932,Digital,1,0.7662204286446649,3,309.9397041932953
44,India,Female,37122.79884113995,Digital,11,0.7184274466492692,4,359.6332780804446
49,India,Male,23073.330743993414,Digital,9,0.8614760221376273,3,318.926388374844
53,UK,Female,16416.986624279012,Traditional,5,0.8082156329058992,1,0.0
51,India,Female,37077.683047440376,Traditional,1,0.773965383272877,2,427.4057087150075
57,UK,Male,12497.569830800718,Traditional,8,0.7518157957903794,2,51.88187707563836
45,USA,Female,39356.91487026036,Digital,7,0.8087283074171681,4,408.10577884070244
55,Others,Female,14077.355791414639,Digital,7,0.8257708599462764,7,253.54747195885147
47,Others,Female,37474.90719499411,Traditional,5,0.8162966336401725,6,177.4353354212106
57,UK,Male,70892.07099972897,Digital,1,0.7240543339365559,5,625.5312603580925
56,Others,Female,14322.99546489814,Digital,9,0.8238426032118519,5,246.27929710508886
40,USA,Female,43155.667813331536,Traditional,11,0.8347224754673499,3,242.75538876167076
60,India,Male,22973.44254177592,Traditional,9,0.7828297964648833,1,295.49317510892865
44,UK,Male,37066.8043610039,Digital,8,0.851980519097446,4,296.58263510446784
58,UK,Female,11700.312097819602,Traditional,5,0.7574041303528808,1,0.0
53,India,Female,42014.01311956236,Digital,3,0.8645292393015501,4,447.3262168553996
68,India,Male,21353.493273995937,Traditional,8,0.8066157842215322,1,186.17507661917728
47,USA,Female,29791.333664153135,Digital,1,0.7751915263991722,2,436.8454687528135
46,India,Male,19731.122106954837,Digital,3,0.7840775754834612,6,445.59897463435766
49,USA,Female,49843.348866824235,Traditional,12,0.8499642441714983,1,440.9119530681571
46,Germany,Male,14494.28659430397,Digital,11,0.8118621174957689,2,202.8231673487219
57,USA,Female,43540.51825907484,Traditional,7,0.8322533663253778,1,245.88653193734396
33,USA,Male,27817.374708736148,Traditional,4,0.8537334651362706,4,278.71841053411805
39,UK,Male,20801.155439043236,Traditional,7,0.7737011467033341,2,95.59581259019025
39,UK,Male,23715.35372107342,Traditional,12,0.8063649168039682,3,204.3483317859487
59,Others,Male,15049.313645254044,Digital,11,0.7887772019841507,5,274.43130645464447
67,UK,Male,24469.52040086628,Traditional,5,0.8508528988978169,3,110.66724830306899
48,India,Female,71014.00501368503,Digital,6,0.7808772290664721,3,365.3827490375626
48,Others,Female,14927.383247440985,Digital,7,0.8023915882180936,2,55.14403811817695
50,India,Male,59359.6617619747,Traditional,10,0.9147862300573767,1,223.7445086080471
61,USA,Female,69878.54375818562,Digital,12,0.8642558137116539,6,824.7903220166567
40,UK,Female,14645.999500058266,Digital,7,0.748238594490229,3,169.9342712912584
52,Others,Female,10641.03143369868,Digital,7,0.8450988053679009,5,103.92269908322291
59,India,Female,38424.30796380695,Traditional,7,0.8344384644178321,1,124.79336326508292
55,India,Female,25128.5856275851,Traditional,11,0.7449681831082554,3,198.36880039605592
51,USA,Female,84100.40971337547,Digital,7,0.7944972132105197,3,665.7363783422311
60,USA,Male,33619.74688926859,Digital,3,0.7526148469391394,3,296.1215273129609
22,India,Female,22122.83040087805,Traditional,12,0.6803699112740361,1,434.96644594574207
56,UK,Female,12412.015129317162,Digital,3,0.7927014237728626,5,124.17070570883271
43,USA,Female,56977.833638886965,Digital,7,0.7746954935246403,3,416.4911278669567
31,Others,Male,16554.41335047158,Digital,2,0.7449548807340195,4,372.4514358314541
55,Germany,Female,22514.490423648756,Digital,2,0.7995206866663802,1,319.4092342373533
63,UK,Female,35521.78227670168,Digital,3,0.6939693772170619,3,209.39684487643842
48,Others,Female,17289.779473633203,Traditional,4,0.802063746967152,3,68.77680755369529
59,USA,Male,32289.60703263153,Digital,6,0.800769906055557,7,401.3401501839686
66,India,Female,32767.121658903976,Traditional,8,0.8339369776610299,4,274.4588079606577
63,UK,Male,30997.513040776477,Traditional,10,0.7198410382064396,3,90.20295956675395
66,Others,Female,29595.339179298444,Traditional,10,0.9069712127929164,2,86.94433804146765
57,Germany,Male,19730.937894863815,Digital,7,0.8877901112708441,3,145.1313961468066
50,India,Male,34108.08182500195,Digital,4,0.7613392615917098,8,549.2892654199065
33,Others,Male,18290.01376969284,Digital,2,0.8729869427833556,1,285.65116090413244
47,USA,Female,15782.529898501456,Traditional,2,0.8428536056371263,1,338.1722429659889
41,Others,Male,25054.29198840655,Digital,4,0.7780287437106843,5,240.85718046503925
71,Others,Male,56732.12344908181,Digital,6,0.7696573497084368,4,275.4997563198907
48,USA,Male,21239.236699235207,Digital,3,0.7734387707460681,5,327.95954875196804
51,Germany,Male,14965.235325156053,Digital,6,0.9413184438484686,2,105.1961739353039
55,USA,Female,21377.649135436746,Digital,5,0.8680059714455701,6,356.1676216465356
50,India,Female,47465.62279965233,Digital,5,0.7898613553058732,2,347.7955673565055
66,India,Female,41345.04386914038,Digital,2,0.794178879998511,3,529.5103921103723
43,UK,Female,20347.86260769767,Digital,8,0.8423724105340656,3,192.31980113618744
51,Others,Male,13918.726869490269,Digital,5,0.840182212424132,2,114.24973091686826
42,UK,Female,23067.694145368576,Traditional,11,0.7521561911308845,6,158.5974858209075
36,India,Male,15110.634469731562,Digital,2,0.8148769317610121,3,433.93377223436954
43,Others,Female,23664.073322500895,Digital,7,0.7723728235828324,2,4.427868652429595
49,Others,Female,34056.023346621296,Digital,9,0.8076099890658041,3,249.3198870048583
45,USA,Female,17674.276206364448,Digital,9,0.7975993433429575,2,295.7865080810934
43,Others,Male,10236.764292363312,Traditional,1,0.8508822236121883,3,258.03956537019593
35,USA,Female,72779.0962810265,Digital,7,0.7865861539337777,2,461.4374981254449
49,Others,Female,16221.944125321985,Traditional,9,0.8059158742280439,2,0.0
34,India,Female,58304.76089901081,Traditional,6,0.70609540830585,2,176.1772986248247
57,USA,Male,30591.15749746269,Traditional,1,0.8161826464576641,1,429.49897572988925
50,India,Female,30469.69005030796,Digital,2,0.7610739136449545,2,543.541483763799
35,UK,Female,27424.89207200152,Digital,4,0.7241432485078689,3,237.57419603028742
46,India,Male,21236.266429193733,Traditional,4,0.8564557113792869,1,254.160032338568
42,USA,Male,35302.663024235255,Digital,2,0.7979115316267014,2,461.9345151556768
53,UK,Female,18201.427291282846,Traditional,8,0.6961420440132009,1,65.04412546640307
63,Others,Female,11381.59980606354,Traditional,2,0.7608188218971152,1,198.70165313612836
31,India,Female,39112.84252899277,Traditional,3,0.8002500875717602,2,276.5409575275286
51,USA,Male,28964.065057865657,Digital,4,0.8017374569913903,5,486.62034651821466
48,India,Male,30544.890307052316,Traditional,9,0.7750297155494584,1,181.91780945661264
56,USA,Male,18040.682696749333,Traditional,10,0.6317352040083682,1,130.76057208965756
52,Others,Female,48810.47321525413,Traditional,1,0.7724043921753255,3,278.63506549101487
42,Others,Male,34144.51008415295,Digital,8,0.8535516657361335,3,89.73785362086296
46,UK,Female,35670.4517182182,Digital,12,0.8701197232256219,1,408.25853063532884
42,India,Male,28360.220535059572,Digital,5,0.7696254518288201,4,439.1710379736983
60,Germany,Male,9278.067450716964,Digital,7,0.8941667054834503,5,196.96328748397272
50,UK,Male,58481.08755221009,Digital,8,0.7191494457625927,4,318.9095871580323
69,Others,Female,21363.758685099998,Traditional,5,0.7594984240685221,2,82.10122738933228
49,UK,Female,15147.641193093163,Digital,8,0.8445748061858035,3,160.7373703783856
42,Germany,Female,27130.146002891015,Traditional,10,0.8367027602501635,4,50.481770757640106
34,UK,Female,39480.43035227857,Digital,11,0.7995190460752324,2,236.38704248230437
31,India,Male,32661.092937534944,Digital,8,0.7440437093959844,3,373.4679680099151
34,Others,Female,41743.02222475703,Digital,9,0.7439100988201162,5,345.535947404121
52,India,Male,56781.45627461921,Digital,2,0.763715814937089,3,636.6602702109828
55,UK,Female,12859.130802780146,Traditional,3,0.7460829319089973,2,32.39103132115285
34,USA,Female,23589.808517838606,Digital,1,0.8065351575295452,4,562.0229625849447
58,UK,Male,35552.600449927675,Traditional,4,0.7953866324116263,1,21.31054588512737
45,UK,Male,5674.250244385424,Digital,5,0.7419319084548541,3,147.37478510547285
51,USA,Female,30660.70853318862,Traditional,11,0.7822558566333065,4,370.20803494720667
66,USA,Female,16156.0441158362,Digital,1,0.6675281759345945,5,553.9280673770969
58,UK,Male,17356.512918425815,Digital,8,0.8169610239662539,5,242.6230467492913
47,Germany,Male,18969.542687306086,Digital,2,0.8358362802440286,5,335.800712454944
41,India,Male,27621.31176546801,Digital,1,0.7544094943096502,1,518.2757371265404
28,USA,Male,25067.675890585713,Digital,2,0.7606812011567322,2,525.6284317411197
42,UK,Male,12726.327716445028,Traditional,5,0.8128944368980627,3,91.95496262755097
47,USA,Female,103924.5819517897,Traditional,9,0.8053133069584786,2,336.61794905082536
40,India,Female,84052.43507741572,Traditional,9,0.8386559178040841,3,451.40396253079336
48,USA,Female,18479.775520818133,Digital,2,0.761166016496819,2,450.99478902422493
50,USA,Female,72876.64408635415,Digital,2,0.7669721331363882,3,725.5606672177017
47,USA,Male,27057.847764231024,Digital,3,0.7889650758271839,5,445.65685745988003
43,India,Male,35244.29125012653,Traditional,7,0.746693893772732,2,165.20698524306036
51,USA,Male,32010.78410082082,Traditional,11,0.7878760472923054,4,296.24864192698845
54,India,Female,23756.00898797575,Traditional,3,0.747511342086968,4,234.02423189355216
39,India,Male,54035.2170143963,Traditional,1,0.8208785108783684,3,536.4617449023772
64,India,Male,35186.169533505716,Digital,6,0.75323470224098,3,357.53334099849417
49,India,Female,26034.800335787324,Digital,3,0.812644637308001,5,368.9613303040924
50,Others,Female,11472.46709497575,Digital,1,0.872830811892402,3,305.3278727236174
57,USA,Female,21134.61721158192,Digital,4,0.8214112088353422,5,427.76873101946614
52,India,Male,14541.691088987325,Digital,1,0.8087943027880434,4,471.08037717851784
59,USA,Male,33242.248208459205,Digital,1,0.7318179995883703,2,489.216391717748
52,USA,Female,18162.827002181584,Traditional,12,0.8694517266409053,2,323.5361246084181
43,UK,Female,19287.639778355875,Traditional,2,0.8557864111009528,1,262.096231594507
53,UK,Male,43697.7078081479,Traditional,10,0.7921827366489109,2,139.26083388084197
38,Others,Female,40120.78412838566,Traditional,8,0.7807941497053937,4,180.12445955651148
51,UK,Male,21673.845865154733,Digital,2,0.7593009922657435,6,391.5405409030617
49,Others,Female,21087.962033751297,Digital,11,0.8894688471857911,3,78.04536681144513
47,USA,Female,84575.70951700848,Traditional,2,0.8391982286958122,1,462.5639277391279
48,USA,Female,42866.382297429445,Digital,11,0.7620796104319967,3,423.54905432901404
31,USA,Male,28044.894445197908,Digital,11,0.8549634825236037,7,420.82061928208583
44,USA,Male,16194.971139604637,Digital,10,0.8669574337578771,2,286.12343220543954
50,India,Female,40231.345806394806,Digital,10,0.7989393512541644,4,332.3486040111434
51,UK,Male,33344.95902652364,Digital,8,0.7827826323164765,3,160.52971613090568
39,USA,Female,24092.10195003653,Digital,12,0.7503458273581424,5,589.7968574677125
62,Others,Female,25478.783814682516,Digital,6,0.8353714267111468,5,222.158407027773
41,Others,Male,18365.20925730448,Traditional,12,0.7786462130711715,4,282.917471972528
59,India,Male,30135.191134601577,Digital,11,0.7765788026756422,1,337.08606210591506
54,USA,Male,9523.8463955023,Digital,4,0.7994235495179035,4,225.98502179597352
43,USA,Male,29571.73857205145,Digital,3,0.7590996307138805,6,437.72022745107154
67,USA,Female,53645.33325672209,Digital,1,0.8764211650651574,7,791.5056532944322
38,USA,Male,24095.101229342275,Traditional,11,0.8483955895049032,5,261.7206245260894
59,India,Male,33918.921439502556,Traditional,3,0.8038278671971708,1,198.4352863233909
60,USA,Female,22640.367279135808,Traditional,12,0.757437669418168,3,354.6502619114475
43,India,Female,39564.43731892956,Digital,9,0.7601370846320055,1,256.92221631580315
63,Others,Female,19766.39200904568,Digital,5,0.7579320651663886,1,99.07287215496422
47,UK,Female,13771.812773695061,Digital,6,0.7384651387071026,3,161.16081345607773
52,Others,Male,42884.928828457916,Digital,5,0.8161342976869799,2,240.81978989767265
52,USA,Male,52571.58874517177,Digital,1,0.7678781119859155,3,524.1377219118962
48,India,Female,24416.434414798925,Digital,10,0.7650224418406931,4,314.28807377143386
58,UK,Female,28251.283091431626,Digital,1,0.7593031548650787,4,405.6736591869401
57,USA,Male,43224.86163556416,Traditional,4,0.8501789295413865,2,228.92550743111013
32,USA,Male,45552.2694907991,Digital,3,0.7620712749878622,7,589.6478489265435
63,UK,Male,9441.518006664966,Traditional,11,0.8634522242500808,2,0.0
33,UK,Male,36435.66095190368,Digital,8,0.7856153105632576,3,199.16825071811868
60,India,Male,24850.0644888287,Digital,12,0.7377459606045762,5,553.6468456930073
61,India,Female,27627.063735508753,Traditional,12,0.8234633901251818,2,441.3448471783876
39,India,Female,123550.58968350453,Traditional,7,0.8443638094978793,3,524.356289126386
45,USA,Female,38422.62656343178,Digital,11,0.7570983348352801,6,458.32077143257953
38,India,Female,27236.2441386531,Digital,7,0.8031620257231882,7,501.5509331720636
47,USA,Male,10968.885158668949,Digital,8,0.8159231419074814,3,256.41239947139087
46,USA,Female,66194.13713457479,Digital,10,0.8047816926111553,5,541.0155652835629
57,Others,Male,11241.810248262016,Traditional,7,0.7770927863117887,1,40.69401603750351
63,UK,Male,13336.775161785892,Traditional,10,0.8440810182208534,2,2.8979685901159797
63,Germany,Male,18663.47810128878,Traditional,2,0.7874441570298963,3,259.27698048437105
44,India,Male,67081.99821022095,Digital,4,0.7697160063194757,5,672.011044744876
47,India,Male,48634.33789430443,Traditional,11,0.7117458546838458,1,174.14860875287098
33,USA,Male,30532.481196345554,Digital,6,0.712212105244417,4,323.8260266121877
41,USA,Male,38546.135977752834,Traditional,3,0.8107951935263115,2,216.3401022248835
59,USA,Female,24471.691063552313,Traditional,3,0.7961475043936999,5,256.99031111577784
66,Germany,Male,23619.474579683818,Digital,6,0.8443722509559815,6,280.044960734229
37,UK,Female,22849.131169642762,Digital,1,0.8565142170764932,4,322.9950707129758
44,India,Female,53629.25797894476,Digital,1,0.7877448205717085,6,906.1579306259484
49,India,Male,53586.592150847326,Digital,5,0.8474324948205052,3,374.7519008663913
52,Others,Male,28197.502554376424,Traditional,1,0.7719076943541117,1,254.47045986248185
41,USA,Female,27564.70225305989,Digital,10,0.7925055074973842,1,324.28558269663495
54,India,Female,47876.317960411776,Digital,8,0.7910757536499436,3,403.2075055853999
45,India,Female,31554.796186544078,Digital,2,0.8789531273116822,6,670.291780791097
49,Germany,Female,12823.604018357993,Traditional,6,0.7360756946526884,3,42.00283814195662
55,Others,Male,18004.123681274094,Digital,10,0.8029568828072335,4,203.62742704569513
50,USA,Male,34465.999660813366,Traditional,10,0.7651982461335056,1,163.21232813264396
45,Others,Male,34721.275047988456,Traditional,5,0.7850492513751612,1,2.0399622017584136
48,Others,Female,20095.1930543584,Traditional,10,0.7829108714338576,1,0.0
49,USA,Male,18049.364447717766,Digital,12,0.8036031966772218,6,580.0576187272632
46,India,Female,33990.48630066613,Digital,12,0.8673458751404725,1,466.8303450876189
47,India,Male,34968.157062386876,Digital,4,0.895100018350369,7,513.4779994551917
65,Others,Female,24171.240937875576,Digital,1,0.8328285748876579,6,429.1614084932839
55,USA,Male,52333.96502261833,Digital,3,0.7510433516659596,2,416.69806063157637
47,Germany,Male,36660.73682395948,Traditional,12,0.7912686597217289,2,265.104741720574
56,India,Female,24547.361966699813,Digital,4,0.8130301065298722,9,439.84925767959623
46,Germany,Female,16186.426036016011,Traditional,2,0.7796538368832415,3,228.63118196440087
61,India,Female,19640.828250443352,Digital,12,0.7861462511906868,4,553.62641957006
53,UK,Female,31238.538976435342,Traditional,2,0.7964419723029026,2,408.444043397227
48,Others,Female,45451.90687489974,Traditional,2,0.8386106085552314,1,314.0233464638276
54,Others,Male,18815.928223629526,Traditional,11,0.8265090847701692,2,0.0
34,Others,Female,19521.75410053511,Traditional,1,0.7694917164756122,3,270.3778055087761
38,USA,Male,68792.93891174372,Traditional,10,0.8296417085316538,5,454.76509872432365
38,UK,Male,28361.246334851956,Traditional,2,0.886218067966711,5,322.11186527044663
51,USA,Male,41092.584586040146,Digital,6,0.7243525782831197,7,522.3486693485586
67,India,Male,18215.111943880343,Digital,3,0.7781335202729657,10,427.84181388863385
72,India,Male,46389.53355099178,Digital,10,0.7743322396401797,3,433.0725982081339
56,India,Female,20762.358481864958,Digital,5,0.8039958324270868,2,278.4429070995909
55,India,Female,18740.739482776284,Digital,1,0.7088062414839297,4,533.3496977792789
31,Others,Male,18520.142667822598,Digital,8,0.8680543637812566,8,247.75482896722187
44,USA,Male,24650.90139088547,Digital,4,0.802339588116658,3,289.02361836550017
42,UK,Female,19716.28361634921,Digital,9,0.8149066698604612,7,210.96541816007093
43,India,Female,16074.256415667256,Digital,4,0.8091158190116848,10,380.2813968776477
48,USA,Male,53363.01923436759,Traditional,2,0.7741733749020057,2,489.8870357033842
45,USA,Female,58064.41376051727,Digital,3,0.8349327252783287,6,579.8098486801069
30,Others,Female,8319.26145901225,Traditional,5,0.8002615009671789,2,105.08285040356603
57,Others,Female,35926.44392252313,Digital,12,0.6957667532312539,2,332.7169452238951
39,Others,Male,14687.259335573495,Traditional,10,0.7945918182405318,1,0.0
52,Others,Female,33809.18426885241,Traditional,6,0.7861213845720216,2,14.238420890945726
70,USA,Male,31928.10265016607,Traditional,7,0.8348370843444213,3,240.43091863640052
40,India,Male,33518.50288115887,Traditional,4,0.9350706544494852,1,156.56138080895497
24,UK,Male,20079.42976589013,Digital,7,0.8188842639199999,6,202.85830304900216
47,India,Male,60568.46821920652,Traditional,10,0.9059899273894704,3,382.93005093517
61,India,Male,17777.18374265211,Traditional,3,0.7656886785094265,1,159.43919812998539
69,India,Female,44774.10677214075,Traditional,7,0.7688938082585342,1,176.01788116175908
37,UK,Male,38202.83790128363,Traditional,4,0.7876783043971614,1,52.49371961872538
54,UK,Male,31513.46016186905,Digital,8,0.8212596070185046,4,235.40023152044824
45,USA,Male,105642.34511347339,Traditional,9,0.7679698675971558,1,293.33988322890957
48,India,Female,25361.605800254023,Digital,7,0.7194076783282375,5,418.6302645610277
76,UK,Female,35548.470532026324,Digital,8,0.8011527594239916,2,193.73484512336833
34,UK,Female,20888.51326520433,Digital,8,0.7428503014611703,4,230.43791630436704
52,USA,Female,61216.26164046842,Traditional,2,0.8557914499914442,2,438.4743951031121
54,Germany,Female,21941.94766316756,Digital,9,0.8321935155185456,5,203.73708506284646
60,USA,Female,27215.099234470268,Digital,6,0.7620237623370112,2,310.5958745102596
50,India,Female,63481.33534146734,Digital,11,0.8227896031526676,3,444.82524731469005
53,Germany,Male,17226.755913127083,Traditional,4,0.7725920718944324,3,205.69267519291589
46,UK,Male,10868.642861250291,Traditional,5,0.7973903933210965,1,65.75737849329444
52,India,Female,25515.507065224818,Digital,10,0.7979164272463815,7,481.6295841492646
46,UK,Male,30016.919148666046,Digital,5,0.7832184737757594,5,235.716217982237
56,UK,Male,44179.64209129248,Traditional,7,0.8415339938767475,1,40.84506571100491
46,Germany,Female,23285.000750516952,Traditional,9,0.7440418148405282,1,61.549746947430705
53,Germany,Male,42578.2370188173,Traditional,7,0.826848806034994,1,117.7258807184125
49,UK,Male,11169.16951007618,Digital,9,0.8152264559394679,6,124.31229712377751
61,India,Female,26471.74920804802,Traditional,4,0.7297712764168434,3,205.77640909805547
49,USA,Male,28600.444811341684,Digital,10,0.7602789441573914,3,325.87223769653303
32,India,Female,31200.37504417321,Digital,10,0.7453060385678694,4,387.7813715802721
62,India,Female,34458.545548230104,Digital,4,0.7816786659683456,5,460.92953843859
40,UK,Male,31115.316804983566,Digital,6,0.8024213228607543,5,291.4134216876657
43,India,Male,26451.32919182656,Traditional,8,0.7535806772946504,2,225.60704380184
44,India,Male,35418.141924318224,Digital,9,0.8484564302911977,3,318.2475275678561
63,USA,Female,32302.621372018744,Digital,1,0.8528891284487436,1,473.7461248821368
28,India,Female,20796.087689825086,Digital,1,0.8617209813465603,2,424.7265925223745
80,India,Female,31214.305039211395,Digital,8,0.6640977405059852,2,361.3654264629053
60,Germany,Male,20499.796434472013,Digital,11,0.8974084117012854,5,204.1986119887357
52,USA,Male,30422.106955876778,Digital,7,0.8083027185267837,8,435.1692329788997
49,UK,Female,22379.032005921985,Digital,9,0.8023649756653449,7,374.3153764718056
52,Others,Male,22875.843649284838,Traditional,11,0.7949063088233093,4,0.0
55,USA,Male,26617.32287086188,Traditional,3,0.733937564969182,2,200.09913365445382
56,India,Female,62431.327715300955,Traditional,10,0.8179879046851098,2,340.585833380474
55,USA,Female,18411.39036243513,Digital,12,0.8805972173218151,3,480.9737432646916
50,UK,Male,15359.891544396554,Traditional,5,0.8077011908609714,4,69.71250524626814
48,UK,Female,88431.3489694377,Traditional,3,0.7442451663404301,2,200.79856434471
48,India,Male,19662.517366852117,Traditional,5,0.723734664920255,4,114.28472141205924
48,India,Female,16790.82307741946,Traditional,10,0.7852988130879441,1,112.2998263692039
61,Others,Female,31800.534363178056,Digital,1,0.7627986588745082,8,551.3832058127214
55,USA,Female,11694.865534036519,Traditional,11,0.8351287396978194,4,192.6788963367523
20,USA,Male,29372.911560960514,Digital,4,0.8685209370316651,2,241.42583861408986
56,Others,Male,64402.804709782235,Digital,6,0.8234825743120954,6,485.4201227542225
51,UK,Female,10173.402941481758,Digital,2,0.7957453919823243,1,336.93742198120253
49,Others,Female,8176.486034208128,Digital,7,0.7933734187289613,3,189.02624475615943
46,UK,Female,10408.826207641521,Traditional,8,0.8035541791648265,1,20.82248189041693
61,Others,Male,34516.05248318131,Digital,1,0.7420029683787793,5,427.1465842295438
59,India,Female,57980.00380496225,Digital,4,0.8301132631053959,3,452.5419337679019
42,Germany,Female,17046.592366096684,Traditional,11,0.7459591404716606,1,51.50133499273757
54,Others,Female,30995.775562393592,Digital,4,0.8558084409595441,3,184.8123604813712
40,UK,Female,44140.264132134405,Digital,5,0.7818376437764036,2,169.46410957649772
36,USA,Male,80752.02477011729,Traditional,12,0.8415404550401162,3,569.3461625180821
43,India,Male,29210.90763120674,Traditional,12,0.7263365342108477,1,410.5536794489413
58,USA,Female,10453.888038262732,Digital,4,0.8411879807387922,6,305.6449632916972
59,USA,Male,21917.17043868666,Traditional,9,0.868126368482843,3,232.4493992092924
55,India,Male,26690.500929078826,Digital,7,0.7359211270474764,3,292.78496912299914
57,UK,Male,19351.604244440783,Digital,2,0.7943248195272153,1,323.0195031044472
55,UK,Female,20051.721702474,Digital,1,0.8167443069560631,2,285.0307763517282
43,India,Male,57809.73158861838,Digital,9,0.819193393005633,2,336.40028135375076
54,UK,Male,41656.56313048631,Traditional,1,0.7830223457891512,2,285.64897436409296
58,USA,Male,30321.98424785381,Traditional,6,0.7742082340707919,5,264.4452487556155
57,USA,Female,57222.79123278204,Digital,2,0.8126631472958846,7,830.7237484858761
61,USA,Female,39509.47483729217,Digital,4,0.8176276963791791,5,485.51373370555905
57,India,Male,34122.6987576274,Traditional,6,0.7686297543408747,1,169.25751905240773
53,USA,Male,51986.38761519134,Digital,5,0.7587479020554967,2,335.74668189168375
60,India,Female,34255.11351406877,Digital,11,0.8605687860898134,3,308.33599272410567
49,India,Female,92445.14278997244,Traditional,6,0.80538343778525,1,216.37855036224855
41,Others,Male,10729.952583998453,Traditional,3,0.6864147741000299,2,21.14207331983031
48,USA,Male,25536.897818453886,Traditional,5,0.8608755529176154,2,232.7238917145812
42,UK,Female,20676.241191228666,Digital,2,0.7701428473329357,6,347.28806123746085
