ID,Transaction Time,Transaction Type,Channel,Is 3DS,Is Token,Decision,Decline Reason Code,Issuer Name,Issuer Country,Issuer Region,Funding source,Acquirer Name,Acquirer Country,Acquirer Region,Jurisdiction,Is Dispute,Is Fraud,Dispute Type,Amount,Industry Segment
T84126059314163,2024-05-26T17:14:44.000Z,Chip,CP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,95.26730094,Contracted services
T27240231301210,2024-05-09T20:13:54.000Z,Contactless,CP,No,Yes,Approved,Approved,OP COOPERATIVE ,FINLAND,EUROPE,Credit ,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Domestic,0,0,No Dispute,81.82912376,Utility services
T9070258075122,2024-04-28T06:08:02.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DE CHILE ,CHILE,LAC,Debit ,BANCO COOPERATIVO SICOOB S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,353.2311257,Utility services
T92379367609590,2024-05-26T14:58:51.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,467.5708257,Clothing stores
T35208642478069,2024-01-31T00:50:46.000Z,ECI-7,CNP,No,No,Approved,Approved,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Credit ,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Domestic,0,0,No Dispute,83.04383401,Professional services
T74610358023253,2024-03-18T14:51:34.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,871.8549494,Clothing stores
T31058231160645,2024-06-15T03:47:05.000Z,Other CNP,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,120.3702779,Business services
T91981695839061,2024-05-02T23:39:54.000Z,ECI-7,CNP,No,No,Approved,Approved,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Debit ,REVOLUT LIMITED ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,337.4799131,Business services
T74364359201326,2024-03-14T19:39:13.000Z,ECI-7,CNP,No,No,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Debit ,ALINMA BANK,QATAR,CEMEA,Cross Border,0,0,No Dispute,470.9505568,Contracted services
T45407699117937,2024-04-22T06:50:19.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BOURSORAMA BANQUE ,FRANCE,EUROPE,Domestic,0,0,No Dispute,186.6871448,Contracted services
T71795988614001,2024-03-25T19:32:58.000Z,ECI-7,CNP,No,No,Declined,Not Sufficient Fund,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,334.3042891,Retail outlet services
T76473636831976,2024-04-26T11:25:58.000Z,Other CNP,CNP,No,No,Approved,Approved,FIRSTRAND BANK LIMITED,SOUTH AFRICA,CEMEA,Credit ,HSBC MIDDLE EAST,UNITED ARAB EMIRATES,CEMEA,Domstic,0,0,No Dispute,15.68644991,Miscellaneous stores
T89500712235372,2024-04-12T10:46:56.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,264.1001057,Clothing stores
T28250585956428,2024-04-14T12:47:00.000Z,Contactless,CP,No,Yes,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Domstic,0,0,No Dispute,145.3675067,Contracted services
T47356486439987,2024-02-09T20:19:59.000Z,ECI-7,CNP,No,No,Approved,Approved,ABS BANK,NEW ZEALAND,APAC,Prepaid,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Domestic,0,0,No Dispute,318.5311797,Contracted services
T41194414504419,2024-05-02T06:30:16.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,85.44983265,Miscellaneous stores
T49324930331082,2024-01-14T01:33:56.000Z,ECI-7,CNP,No,No,Approved,Approved,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Debit ,BANCO SANTANDER-CHILE ,CHILE,LAC,Domestic,0,0,No Dispute,168.0092052,Clothing stores
T61163862814423,2024-01-11T03:28:39.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,148.0247109,Contracted services
T58782259899983,2024-06-12T00:02:17.000Z,Chip,CP,No,No,Approved,Approved,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,83.37428721,Retail outlet services
T64020158462163,2024-06-28T05:23:38.000Z,ECI-7,CNP,No,No,Approved,Approved,THE TORONTO-DOMINION BANK ,CANADA,CANADA,Credit ,THE BANK OF NOVA SCOTIA,CANADA,CANADA,Domestic,0,0,No Dispute,520.0042866,Contracted services
T71964438337146,2024-03-23T10:26:58.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,BANCO XP S.A. ,BRAZIL,LAC,Cross Border,0,0,No Dispute,68.32850954,Clothing stores
T82260393189515,2024-01-03T04:13:18.000Z,ECI-7,CNP,No,No,Approved,Approved,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA. ,BRAZIL,LAC,Debit ,BANCO BBVA PERU ,PERU,LAC,Domstic,0,0,No Dispute,255.2793253,Clothing stores
T38202458245176,2024-02-05T00:12:59.000Z,ECI-7,CNP,No,No,Approved,Approved,FIRSTRAND BANK LIMITED,SOUTH AFRICA,CEMEA,Credit ,ALINMA BANK,QATAR,CEMEA,Domstic,0,0,No Dispute,207.9077574,Clothing stores
T31944853838810,2024-01-07T01:20:23.000Z,ECI-7,CNP,No,No,Approved,Approved,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Credit ,ITAU UNIBANCO HOLDING S.A ,BRAZIL,LAC,Domstic,0,0,No Dispute,225.0177584,Contracted services
T988186120651,2024-02-12T18:26:07.000Z,Recurring,CNP,No,No,Approved,Approved,NATIONAL AUSTRALIA BANK LIMITED ,AUSTRALIA,APAC,Credit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Cross Border,0,0,No Dispute,401.3746669,Government services
T58945212994259,2024-05-08T03:13:44.000Z,ECI-7,CNP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Credit ,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Domestic,0,0,No Dispute,371.4830131,Contracted services
T66720740684529,2024-05-18T18:28:13.000Z,ECI-5,CNP,Yes,No,Approved,Approved,REVOLUT LIMITED ,UNITED KINGDOM,EUROPE,Credit ,OP COOPERATIVE ,FINLAND,EUROPE,Domestic,0,0,No Dispute,461.4165658,Business services
T22491128743780,2024-03-20T08:02:17.000Z,ECI-7,CNP,No,No,Approved,Approved,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Debit ,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,473.6754452,Clothing stores
T85651947519822,2024-06-04T18:59:15.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,NATIONAL BANK OF KUWAIT S.A.K.,KUWAIT,CEMEA,Cross Border,0,0,No Dispute,91.74144433,Professional services
T40564914854179,2024-02-22T19:35:50.000Z,Chip,CP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Debit ,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,317.197406,Contracted services
T51516319286651,2024-06-28T17:22:48.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"TD BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,253.2333553,Clothing stores
T97522655320895,2024-01-09T05:24:08.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,190.1885387,Retail outlet services
T73085889329631,2024-03-13T16:21:35.000Z,ECI-7,CNP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Debit ,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Domestic,0,0,No Dispute,296.8596465,Retail outlet services
T54827661459033,2024-03-18T15:34:36.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,375.4444113,Retail outlet services
T73509549883304,2024-03-21T20:42:05.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Debit ,SCOTIABANK PERU,PERU,LAC,Domstic,0,0,No Dispute,6.381810183,Business services
T39993231709532,2024-06-10T12:08:42.000Z,Chip,CP,No,No,Approved,Approved,BANCO SANTANDER S.A. ,BRAZIL,LAC,Debit ,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Domestic,0,1,Fraud Dispute,265.845737,Government services
T6812787990124,2024-01-21T21:35:29.000Z,Chip,CP,No,No,Approved,Approved,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"HONG KONG, CHINA",APAC,Credit ,SBI CARDS AND PAYMENT SERVICES LIMITED ,INDIA,APAC,Domestic,0,0,No Dispute,73.93166659,Contracted services
T25450259311002,2024-05-05T04:21:50.000Z,Other CNP,CNP,No,No,Approved,Approved,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Debit ,NATIONAL AUSTRALIA BANK LIMITED ,AUSTRALIA,APAC,Domestic,1,0,Non-Fraud Dispute,458.4869441,Retail outlet services
T90666917502482,2024-06-20T13:12:08.000Z,Contactless,CP,No,Yes,Approved,Approved,BANCO BRADESCO S.A. ,BRAZIL,LAC,Debit ,BANCO BBVA PERU ,PERU,LAC,Domstic,0,0,No Dispute,44.62766239,Business services
T75279951254626,2024-06-06T21:43:03.000Z,Chip,CP,No,No,Approved,Approved,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,93.20484907,Contracted services
T62301825961020,2024-04-05T13:54:00.000Z,Contactless,CP,No,Yes,Approved,Approved,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Debit ,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,377.4845379,Contracted services
T83473393148967,2024-03-17T12:44:36.000Z,Other CNP,CNP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,71.19856485,Clothing stores
T57318632746379,2024-04-22T09:03:58.000Z,Chip,CP,No,No,Approved,Approved,SBI CARDS AND PAYMENT SERVICES LIMITED ,INDIA,APAC,Debit ,BANK OF NEW ZEALAND,NEW ZEALAND,APAC,Domestic,0,0,No Dispute,409.8312202,Clothing stores
T52548040701586,2024-03-02T07:12:25.000Z,ECI-7,CNP,No,No,Approved,Approved,CANADIAN IMPERIAL BANK OF COMMERCE,CANADA,CANADA,Debit ,THE BANK OF NOVA SCOTIA,CANADA,CANADA,Domstic,1,1,Fraud Dispute,85.87491981,Contracted services
T9889161552247,2024-04-14T11:10:18.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO SANTANDER S.A. ,BRAZIL,LAC,Debit ,SAUDI AWWAL BANK,SAUDI ARABIA,CEMEA,Cross Border,1,0,Non-Fraud Dispute,225.7147992,Contracted services
T76537887902991,2024-05-18T09:04:32.000Z,ECI-6,CNP,Yes,No,Approved,Approved,BANCO SANTANDER RIO S.A. ,ARGENTINA,LAC,Debit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Domstic,0,0,No Dispute,41.07383125,Miscellaneous stores
T79463906538193,2024-04-05T19:20:39.000Z,Chip,CP,No,No,Approved,Approved,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"HONG KONG, CHINA",APAC,Credit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Cross Border,0,0,No Dispute,521.8604053,Contracted services
T25275950940324,2024-02-26T06:26:32.000Z,Recurring,CNP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,195.9470004,Miscellaneous stores
T84428656393623,2024-03-17T06:20:59.000Z,ECI-7,CNP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Credit ,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,102.9495718,Utility services
T33903280602969,2024-05-02T11:17:32.000Z,Contactless,CP,No,Yes,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,486.1065529,Contracted services
T39171318533190,2024-04-23T09:51:05.000Z,ECI-7,CNP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,111.2066807,Contracted services
T4084919551501,2024-06-15T17:48:41.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BOURSORAMA BANQUE ,FRANCE,EUROPE,Domstic,0,0,No Dispute,247.1188628,Clothing stores
T15459371647576,2024-04-10T21:46:09.000Z,ECI-5,CNP,Yes,Yes,Approved,Approved,ICICI Bank Ltd,INDIA,APAC,Debit ,HDFC BANK LIMITED ,INDIA,APAC,Domestic,0,0,No Dispute,68.96571426,Retail outlet services
T6976366992938,2024-03-25T00:15:33.000Z,Chip,CP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Debit ,"COLLABRIA FINANCIAL SERVICES, INC. ",CANADA,CANADA,Cross Border,0,0,No Dispute,137.9778424,Business services
T54063365599678,2024-06-06T14:52:24.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,OP COOPERATIVE ,FINLAND,EUROPE,Domstic,0,0,No Dispute,225.8363084,Clothing stores
T33720481406486,2024-02-28T13:56:15.000Z,Recurring,CNP,No,No,Approved,Approved,BPCE,FRANCE,EUROPE,Credit ,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,721.6497708,Retail outlet services
T91827995292895,2024-02-27T13:41:17.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO XP S.A. ,BRAZIL,LAC,Prepaid,CITIBANK CANADA ,CANADA,CANADA,Cross Border,0,0,No Dispute,88.33513219,Utility services
T97712930911133,2024-01-26T23:38:08.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"TD BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,74.63347775,Clothing stores
T91315071285991,2024-03-12T19:07:48.000Z,Recurring,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,BOURSORAMA BANQUE ,FRANCE,EUROPE,Domstic,0,0,No Dispute,116.7411292,Contracted services
T59124223513899,2024-03-16T13:00:45.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,72.54736161,Business services
T31806591946727,2024-05-31T11:54:47.000Z,Chip,CP,No,No,Approved,Approved,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Credit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,184.8688137,Clothing stores
T82146727788893,2024-01-25T22:23:59.000Z,Contactless,CP,No,Yes,Declined,"Incorrect CVV, Expiry date ",BANCO BRADESCO S.A. ,BRAZIL,LAC,Debit ,INTERBANK - BANCO INTERNACIONAL DEL PERU ,PERU,LAC,Domstic,0,0,No Dispute,358.785428,Retail outlet services
T86072027186643,2024-01-31T01:30:23.000Z,Contactless,CP,No,Yes,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,182.3936444,Retail outlet services
T65922228686298,2024-01-04T07:30:42.000Z,Recurring,CNP,No,No,Approved,Approved,"BANCO DE GALICIA Y BUENOS AIRES, S.A. ",ARGENTINA,LAC,Debit ,SCOTIABANK PERU,PERU,LAC,Domstic,0,0,No Dispute,318.2644661,Clothing stores
T13070356637190,2024-03-25T16:24:12.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,BANCO XP S.A. ,BRAZIL,LAC,Cross Border,0,0,No Dispute,56.05503426,Clothing stores
T70382267967131,2024-05-18T08:25:11.000Z,ECI-5,CNP,Yes,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Credit ,ING BANK N.V. ,NETHERLANDS,EUROPE,Domestic,0,0,No Dispute,130.6941858,Contracted services
T30162681543244,2024-04-27T12:28:14.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,25.18541795,Clothing stores
T97519453982727,2024-05-15T10:37:08.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,85.22634265,Business services
T60700809068813,2024-03-26T22:50:23.000Z,Recurring,CNP,No,No,Approved,Approved,CANADIAN IMPERIAL BANK OF COMMERCE,CANADA,CANADA,Debit ,HOME TRUST COMPANY ,CANADA,CANADA,Domstic,0,0,No Dispute,107.939555,Clothing stores
T82131500954491,2024-06-21T21:28:01.000Z,ECI-7,CNP,No,No,Declined,Do not honor,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,AUSTRALIA,APAC,Prepaid,MALAYAN BANKING BERHAD,MALAYSIA,APAC,Domestic,0,0,No Dispute,175.8478294,Contracted services
T97385162193574,2024-04-30T11:39:43.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,75.56880495,Utility services
T89441479511622,2024-04-02T11:18:48.000Z,Chip,CP,No,No,Approved,Approved,SUMITOMO MITSUI CARD COMPANY LIMITED ,JAPAN,APAC,Debit ,OP COOPERATIVE ,FINLAND,EUROPE,Cross Border,0,0,No Dispute,301.3019606,Contracted services
T64099283494103,2024-04-20T15:33:17.000Z,Chip,CP,No,No,Approved,Approved,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,427.5152011,Contracted services
T3256358622891,2024-05-13T19:15:10.000Z,ECI-7,CNP,No,No,Declined,Not Sufficient Fund,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Credit ,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,56.27441404,Contracted services
T10326586252587,2024-03-29T03:29:06.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Debit ,BANCO BBVA ARGENTINA S.A ,ARGENTINA,LAC,Domstic,0,0,No Dispute,206.7906554,Contracted services
T1608907144635,2024-01-29T03:14:01.000Z,ECI-6,CNP,Yes,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,542.5624179,Contracted services
T35694625721639,2024-05-27T11:23:46.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,116.1751749,Clothing stores
T81307627702429,2024-04-05T06:32:29.000Z,Contactless,CP,No,Yes,Declined,Suspected Fraud,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION CANADA,CANADA,CANADA,Cross Border,0,0,No Dispute,207.2693563,Contracted services
T60434034346621,2024-02-18T18:23:04.000Z,Chip,CP,No,No,Approved,Approved,COMMONWEALTH BANK OF AUSTRALIA ,AUSTRALIA,APAC,Debit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Cross Border,0,0,No Dispute,472.4786739,Utility services
T88857155688762,2024-01-01T05:14:05.000Z,Chip,CP,No,No,Approved,Approved,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Credit ,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,219.9384219,Government services
T58441883183216,2024-01-21T02:13:40.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Credit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Domstic,1,0,Non-Fraud Dispute,51.20440477,Utility services
T26874731814426,2024-02-26T09:14:24.000Z,Contactless,CP,No,Yes,Approved,Approved,"BANCO DE GALICIA Y BUENOS AIRES, S.A. ",ARGENTINA,LAC,Debit ,SCOTIABANK PERU,PERU,LAC,Domstic,0,0,No Dispute,21.70264483,Contracted services
T94392459714517,2024-02-15T13:01:32.000Z,ECI-5,CNP,Yes,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,ICICI BANK CANADA,CANADA,CANADA,Cross Border,0,0,No Dispute,132.794342,Contracted services
T87992895960498,2024-02-15T19:14:47.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,130.2110924,Business services
T28228312032031,2024-01-23T05:56:57.000Z,Recurring,CNP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,PEOPLES TRUST COMPANY,CANADA,CANADA,Cross Border,0,0,No Dispute,29.46465712,Contracted services
T21091326207154,2024-04-04T05:39:02.000Z,ECI-7,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Prepaid,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,408.7476104,Government services
T42910006532724,2024-05-08T05:49:06.000Z,Chip,CP,No,No,Approved,Approved,OP COOPERATIVE ,FINLAND,EUROPE,Debit ,FIRSTRAND BANK LIMITED,SOUTH AFRICA,CEMEA,Cross Border,0,0,No Dispute,409.4344099,Contracted services
T85829418617532,2024-05-02T22:23:20.000Z,Chip,CP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,75.26364783,Contracted services
T84944198783908,2024-06-22T06:18:23.000Z,Chip,CP,No,No,Approved,Approved,NATIONAL AUSTRALIA BANK LIMITED ,AUSTRALIA,APAC,Debit ,NATIONAL AUSTRALIA BANK LIMITED ,AUSTRALIA,APAC,Domstic,0,0,No Dispute,62.04904013,Clothing stores
T36416336304250,2024-05-09T04:25:53.000Z,ECI-5,CNP,Yes,Yes,Approved,Approved,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Credit ,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,253.6135303,Government services
T56324631129666,2024-06-25T19:13:57.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DEL ESTADO DE CHILE ,CHILE,LAC,Credit ,SCOTIABANK PERU,PERU,LAC,Domestic,1,0,Non-Fraud Dispute,355.6299378,Utility services
T29831176502664,2024-05-01T20:34:26.000Z,ECI-7,CNP,No,No,Approved,Approved,ABU DHABI ISLAMIC BANK,UNITED ARAB EMIRATES,CEMEA,Credit ,STC BANK,SAUDI ARABIA,CEMEA,Domstic,0,0,No Dispute,476.3372571,Contracted services
