InvoiceID,InvoiceDate,BusinessUnit,Region,Vendor,VendorPerformanceScore,ContractType,PaymentTermsDays,Quantity,UnitCost,BudgetAmount,ActualInvoiceAmount,VarianceAmount,DaysLate,InvoiceStatus
INV00690,2025-06-10,BU_R&D,EMEA,Vendor_32,100.0,Fixed Price,30,42,12.71,534.8,557.34,22.54,0,Paid
INV00691,2025-02-03,BU_Sales,North America,Vendor_12,68.0,Fixed Price,90,57,17.53,1016.32,1115.07,98.75,0,Paid
INV00692,2024-09-21,BU_R&D,LATAM,Vendor_36,56.7,Fixed Price,30,51,68.27,3465.17,3739.45,274.27,5,Pending
INV00693,2024-10-16,BU_Sales,LATAM,Vendor_12,68.0,Fixed Price,15,56,47.64,2734.81,2886.25,151.44,0,Paid
INV00694,2025-06-19,BU_IT,EMEA,Vendor_21,97.0,Time & Materials,30,49,46.26,2281.52,2316.02,34.5,0,Paid
INV00695,2025-05-18,BU_Fabrication,EMEA,Vendor_45,52.8,Fixed Price,30,46,20.59,970.45,1047.15,76.69,4,Pending
INV00696,2025-06-19,BU_Fabrication,EMEA,Vendor_22,71.6,Fixed Price,30,54,29.28,1633.6,1652.49,18.88,0,Paid
INV00697,2024-12-10,BU_R&D,North America,Vendor_08,86.5,Fixed Price,45,49,30.65,1578.67,1594.14,15.47,0,Paid
INV00698,2025-05-23,BU_IT,APAC,Vendor_35,87.3,Fixed Price,45,44,59.17,2659.85,2764.23,104.38,0,Paid
INV00699,2025-07-11,BU_IT,EMEA,Vendor_48,90.9,Fixed Price,15,35,44.1,1604.54,1605.74,1.21,0,Paid
INV00700,2025-03-26,BU_Logistics,LATAM,Vendor_41,86.1,Time & Materials,30,64,53.13,3470.38,3553.42,83.04,0,Paid
INV00701,2025-05-20,BU_Sales,LATAM,Vendor_05,71.5,Fixed Price,30,50,10.96,580.98,579.96,-1.02,0,Paid
INV00702,2025-07-01,BU_R&D,APAC,Vendor_39,55.1,Time & Materials,30,42,20.41,879.28,1010.44,131.15,0,Paid
INV00703,2025-02-02,BU_IT,EMEA,Vendor_29,66.0,Fixed Price,15,51,45.27,2326.11,2321.48,-4.64,4,Pending
INV00704,2024-11-29,BU_R&D,LATAM,Vendor_45,52.8,Time & Materials,30,49,57.88,2926.19,3167.87,241.69,3,Pending
INV00705,2024-09-18,BU_Fabrication,LATAM,Vendor_31,66.0,Fixed Price,15,48,18.06,895.7,961.48,65.78,4,Pending
INV00706,2024-09-12,BU_Fabrication,North America,Vendor_10,83.1,Fixed Price,60,43,53.49,2346.64,2418.22,71.58,0,Paid
INV00707,2024-11-26,BU_Logistics,APAC,Vendor_29,66.0,Time & Materials,15,51,40.49,2092.7,2227.67,134.98,0,Paid
INV00708,2024-08-15,BU_Fabrication,APAC,Vendor_21,97.0,Time & Materials,30,51,54.25,2728.68,2866.29,137.61,0,Paid
INV00709,2024-12-18,BU_IT,EMEA,Vendor_45,52.8,Fixed Price,30,51,20.58,1100.88,1150.79,49.91,0,Paid
INV00710,2025-06-22,BU_IT,EMEA,Vendor_41,86.1,Time & Materials,30,47,33.63,1627.69,1613.07,-14.63,0,Paid
INV00711,2025-05-04,BU_Logistics,LATAM,Vendor_29,66.0,Fixed Price,30,52,32.81,1753.12,1828.13,75.02,4,Pending
INV00712,2024-08-06,BU_Fabrication,EMEA,Vendor_49,80.2,Time & Materials,30,49,25.18,1224.13,1268.21,44.07,0,Paid
INV00713,2024-08-05,BU_Sales,LATAM,Vendor_31,66.0,Fixed Price,45,56,57.02,3241.15,3521.22,280.06,0,Paid
INV00714,2025-06-02,BU_Logistics,APAC,Vendor_36,56.7,Fixed Price,30,47,12.49,598.57,642.52,43.95,0,Paid
INV00715,2025-02-19,BU_Logistics,North America,Vendor_48,90.9,Time & Materials,60,39,64.6,2582.06,2792.99,210.93,0,Paid
INV00716,2024-09-10,BU_Sales,APAC,Vendor_34,59.1,Time & Materials,60,46,47.85,2228.51,2636.12,407.61,0,Paid
INV00717,2025-07-17,BU_R&D,North America,Vendor_48,90.9,Fixed Price,30,41,68.89,2915.87,2804.41,-111.46,0,Paid
INV00718,2024-09-05,BU_Logistics,North America,Vendor_08,86.5,Time & Materials,45,42,29.79,1282.47,1362.02,79.55,0,Paid
INV00719,2025-06-15,BU_Sales,North America,Vendor_02,72.9,Fixed Price,90,39,14.47,573.95,616.03,42.09,5,Pending
INV00720,2024-09-22,BU_R&D,North America,Vendor_46,64.2,Fixed Price,15,51,44.69,2329.91,2498.44,168.53,2,Pending
INV00721,2024-08-08,BU_Sales,North America,Vendor_27,57.7,Fixed Price,45,44,50.27,2274.52,2398.44,123.91,0,Paid
INV00722,2025-03-26,BU_Fabrication,EMEA,Vendor_49,80.2,Time & Materials,15,47,29.5,1411.9,1406.69,-5.21,0,Paid
INV00723,2024-09-06,BU_IT,EMEA,Vendor_13,78.6,Time & Materials,30,36,9.09,334.9,345.24,10.35,0,Paid
INV00724,2024-08-07,BU_Fabrication,LATAM,Vendor_46,64.2,Fixed Price,45,51,19.22,988.01,1027.25,39.23,0,Paid
INV00725,2024-08-18,BU_Logistics,EMEA,Vendor_50,48.6,Fixed Price,45,53,14.58,797.63,833.61,35.98,6,Pending
INV00726,2025-02-16,BU_R&D,LATAM,Vendor_11,68.0,Time & Materials,15,45,18.47,851.29,920.71,69.42,0,Paid
INV00727,2025-04-24,BU_Fabrication,North America,Vendor_41,86.1,Fixed Price,30,49,43.72,2132.66,2108.37,-24.29,4,Pending
INV00728,2025-07-08,BU_Logistics,LATAM,Vendor_16,66.6,Time & Materials,30,58,27.58,1598.75,1730.7,131.95,4,Pending
INV00729,2024-12-20,BU_IT,North America,Vendor_16,66.6,Fixed Price,15,54,63.49,3587.81,3862.43,274.62,0,Paid
INV00730,2025-04-01,BU_IT,North America,Vendor_50,48.6,Fixed Price,15,52,29.27,1565.29,1690.56,125.27,9,Pending
INV00731,2025-06-13,BU_R&D,LATAM,Vendor_49,80.2,Time & Materials,15,58,8.91,525.64,552.94,27.3,0,Paid
INV00732,2025-07-26,BU_IT,APAC,Vendor_09,68.0,Fixed Price,30,53,51.48,2762.92,3024.0,261.07,0,Paid
INV00733,2025-06-27,BU_R&D,LATAM,Vendor_29,66.0,Time & Materials,15,59,63.12,3890.31,4316.9,426.59,5,Pending
INV00734,2024-10-08,BU_R&D,LATAM,Vendor_32,100.0,Time & Materials,30,46,54.55,2584.24,2638.18,53.94,0,Paid
INV00735,2025-04-08,BU_Logistics,APAC,Vendor_35,87.3,Fixed Price,45,52,49.4,2549.03,2641.01,91.98,0,Paid
INV00736,2025-06-03,BU_IT,North America,Vendor_34,59.1,Fixed Price,30,42,66.72,2903.15,3054.56,151.42,4,Pending
INV00737,2025-02-04,BU_Sales,North America,Vendor_41,86.1,Fixed Price,45,57,33.72,2010.62,1927.28,-83.33,0,Paid
INV00738,2025-06-14,BU_R&D,APAC,Vendor_16,66.6,Fixed Price,15,48,53.05,2617.14,2762.63,145.49,0,Paid
INV00739,2025-02-15,BU_Logistics,EMEA,Vendor_32,100.0,Time & Materials,15,55,23.09,1302.62,1390.1,87.48,0,Paid
INV00740,2025-02-26,BU_R&D,North America,Vendor_34,59.1,Time & Materials,15,51,29.83,1548.12,1705.0,156.88,0,Paid
INV00741,2024-10-31,BU_Fabrication,North America,Vendor_32,100.0,Fixed Price,15,50,9.46,499.3,483.01,-16.28,0,Paid
INV00742,2025-02-15,BU_Sales,EMEA,Vendor_45,52.8,Fixed Price,15,56,17.73,977.16,1029.34,52.18,5,Pending
INV00743,2024-09-06,BU_Fabrication,LATAM,Vendor_14,46.3,Time & Materials,60,53,5.87,317.71,367.19,49.48,0,Paid
INV00744,2025-03-28,BU_Fabrication,EMEA,Vendor_48,90.9,Time & Materials,30,50,46.89,2388.47,2425.01,36.54,0,Paid
INV00745,2025-07-29,BU_Fabrication,LATAM,Vendor_18,79.7,Fixed Price,45,45,30.48,1427.74,1428.14,0.4,0,Paid
INV00746,2024-09-09,BU_Logistics,LATAM,Vendor_07,98.7,Fixed Price,30,59,23.6,1440.71,1456.22,15.51,0,Paid
INV00747,2024-11-07,BU_IT,APAC,Vendor_37,78.1,Time & Materials,15,53,7.68,401.98,437.48,35.51,0,Paid
INV00748,2025-03-01,BU_Fabrication,APAC,Vendor_37,78.1,Fixed Price,30,56,43.69,2487.03,2546.08,59.05,0,Paid
INV00749,2024-09-23,BU_Logistics,APAC,Vendor_36,56.7,Fixed Price,30,56,64.46,3551.85,3859.85,308.0,5,Pending
INV00750,2025-06-04,BU_Sales,LATAM,Vendor_21,97.0,Fixed Price,90,61,20.82,1313.45,1379.63,66.18,0,Paid
INV00751,2025-02-28,BU_Sales,LATAM,Vendor_21,97.0,Time & Materials,30,35,57.66,2040.59,2024.18,-16.41,0,Paid
INV00752,2025-05-09,BU_R&D,EMEA,Vendor_29,66.0,Fixed Price,30,63,33.0,2119.87,2259.32,139.45,0,Paid
INV00753,2024-12-24,BU_IT,North America,Vendor_09,68.0,Time & Materials,30,36,32.37,1209.47,1356.75,147.27,7,Pending
INV00754,2024-11-22,BU_Logistics,LATAM,Vendor_02,72.9,Time & Materials,60,52,9.11,492.47,554.77,62.29,0,Paid
INV00755,2025-05-11,BU_IT,APAC,Vendor_37,78.1,Fixed Price,15,37,60.07,2254.88,2365.46,110.58,0,Paid
INV00756,2024-10-10,BU_R&D,EMEA,Vendor_38,45.6,Fixed Price,30,49,24.89,1265.76,1313.31,47.55,4,Pending
INV00757,2025-05-20,BU_Sales,APAC,Vendor_14,46.3,Time & Materials,45,57,55.1,3208.17,3650.91,442.74,0,Paid
INV00758,2024-10-28,BU_Sales,LATAM,Vendor_45,52.8,Time & Materials,60,51,38.29,2001.48,2241.84,240.37,2,Pending
INV00759,2025-06-25,BU_R&D,North America,Vendor_37,78.1,Fixed Price,45,44,61.67,2664.86,2704.78,39.92,0,Paid
INV00760,2025-01-19,BU_R&D,LATAM,Vendor_28,80.6,Fixed Price,60,47,22.8,1087.28,1140.13,52.85,0,Paid
INV00761,2024-11-25,BU_IT,LATAM,Vendor_41,86.1,Time & Materials,30,45,18.71,844.91,880.2,35.29,0,Paid
INV00762,2024-08-22,BU_R&D,EMEA,Vendor_10,83.1,Fixed Price,45,55,53.79,3040.59,3068.18,27.58,0,Paid
INV00763,2025-07-11,BU_Sales,LATAM,Vendor_49,80.2,Fixed Price,30,51,55.79,2870.59,2906.88,36.29,0,Paid
INV00764,2024-12-27,BU_Sales,North America,Vendor_22,71.6,Fixed Price,30,44,65.8,3012.9,2988.35,-24.55,3,Pending
INV00765,2025-02-21,BU_R&D,North America,Vendor_33,74.8,Fixed Price,45,38,47.84,1890.34,1844.14,-46.21,0,Paid
INV00766,2025-04-04,BU_IT,North America,Vendor_26,76.7,Time & Materials,15,46,12.69,596.87,649.62,52.74,0,Paid
INV00767,2025-04-26,BU_Logistics,North America,Vendor_18,79.7,Time & Materials,30,42,32.16,1395.44,1412.7,17.26,0,Paid
INV00768,2024-09-15,BU_Fabrication,APAC,Vendor_28,80.6,Fixed Price,15,68,27.59,1925.2,1953.17,27.97,0,Paid
INV00769,2025-07-02,BU_Fabrication,APAC,Vendor_11,68.0,Time & Materials,45,43,44.85,2009.18,2332.81,323.63,0,Paid
INV00770,2025-03-15,BU_IT,North America,Vendor_03,84.7,Time & Materials,30,61,43.34,2685.86,2786.18,100.32,0,Paid
INV00771,2024-10-19,BU_Fabrication,North America,Vendor_04,97.8,Fixed Price,45,48,59.82,2892.96,2846.57,-46.4,0,Paid
INV00772,2024-12-26,BU_Fabrication,EMEA,Vendor_08,86.5,Fixed Price,30,35,51.18,1760.87,1745.78,-15.1,0,Paid
INV00773,2025-05-03,BU_Logistics,North America,Vendor_34,59.1,Time & Materials,30,49,50.07,2485.41,2722.22,236.81,0,Paid
INV00774,2024-10-12,BU_Fabrication,EMEA,Vendor_43,73.3,Fixed Price,30,53,41.41,2289.29,2266.12,-23.17,3,Pending
INV00775,2024-11-11,BU_IT,North America,Vendor_30,70.6,Time & Materials,15,65,54.71,3684.88,3733.2,48.32,0,Paid
INV00776,2024-12-17,BU_R&D,LATAM,Vendor_02,72.9,Fixed Price,60,48,51.26,2498.63,2577.14,78.52,0,Paid
INV00777,2025-02-11,BU_IT,LATAM,Vendor_07,98.7,Time & Materials,30,51,55.97,2884.61,3001.82,117.2,0,Paid
INV00778,2024-09-15,BU_Logistics,North America,Vendor_30,70.6,Fixed Price,45,55,18.31,1033.34,1076.09,42.74,5,Pending
INV00779,2025-04-29,BU_R&D,EMEA,Vendor_26,76.7,Time & Materials,15,57,34.77,2041.71,2138.79,97.08,0,Paid
INV00780,2025-01-29,BU_R&D,North America,Vendor_33,74.8,Fixed Price,15,62,55.62,3450.59,3413.42,-37.17,0,Paid
INV00781,2025-02-15,BU_Fabrication,LATAM,Vendor_18,79.7,Fixed Price,30,45,20.19,919.66,930.92,11.26,0,Paid
INV00782,2024-10-10,BU_Fabrication,APAC,Vendor_34,59.1,Time & Materials,45,50,47.5,2435.64,2772.6,336.97,0,Paid
INV00783,2024-11-25,BU_Sales,North America,Vendor_10,83.1,Fixed Price,30,47,15.03,708.46,699.89,-8.57,0,Paid
INV00784,2025-03-18,BU_IT,North America,Vendor_42,77.6,Fixed Price,30,37,61.38,2255.74,2288.41,32.67,0,Paid
INV00785,2024-10-10,BU_R&D,APAC,Vendor_34,59.1,Time & Materials,30,52,46.34,2439.79,2811.28,371.49,0,Paid
INV00786,2024-10-14,BU_IT,LATAM,Vendor_21,97.0,Fixed Price,30,48,8.8,425.26,430.86,5.61,0,Paid
INV00787,2024-11-03,BU_R&D,LATAM,Vendor_10,83.1,Time & Materials,45,55,41.13,2362.9,2486.76,123.86,0,Paid
INV00788,2025-02-28,BU_Sales,EMEA,Vendor_48,90.9,Time & Materials,60,46,50.4,2295.5,2436.98,141.48,0,Paid
INV00789,2024-12-19,BU_Logistics,APAC,Vendor_07,98.7,Fixed Price,15,50,65.88,3397.13,3584.96,187.83,0,Paid
INV00790,2025-06-12,BU_R&D,APAC,Vendor_40,78.0,Fixed Price,30,49,30.74,1513.53,1544.44,30.91,0,Paid
INV00791,2025-01-31,BU_Fabrication,APAC,Vendor_31,66.0,Fixed Price,60,57,58.63,3312.7,3792.36,479.67,0,Paid
INV00792,2025-06-29,BU_R&D,North America,Vendor_25,66.8,Fixed Price,15,58,18.19,1071.86,1147.75,75.89,3,Pending
INV00793,2024-08-17,BU_Sales,APAC,Vendor_01,82.5,Time & Materials,90,43,41.14,1844.52,2006.49,161.97,0,Paid
INV00794,2025-07-10,BU_Logistics,APAC,Vendor_05,71.5,Fixed Price,90,52,10.28,548.21,610.63,62.42,0,Paid
INV00795,2025-06-12,BU_Sales,APAC,Vendor_30,70.6,Time & Materials,30,46,18.35,849.85,916.74,66.88,0,Paid
INV00796,2025-06-08,BU_Sales,APAC,Vendor_26,76.7,Time & Materials,45,47,58.16,2730.64,2945.15,214.51,0,Paid
INV00797,2025-04-26,BU_Fabrication,EMEA,Vendor_29,66.0,Fixed Price,60,49,51.04,2549.58,2821.95,272.37,0,Paid
INV00798,2024-12-04,BU_IT,EMEA,Vendor_48,90.9,Fixed Price,30,51,24.33,1281.11,1290.73,9.62,0,Paid
INV00799,2024-08-26,BU_Logistics,North America,Vendor_26,76.7,Time & Materials,45,65,57.72,3841.66,3893.21,51.55,0,Paid
INV00800,2024-10-25,BU_Sales,North America,Vendor_04,97.8,Time & Materials,60,47,20.55,984.42,1065.42,81.0,0,Paid
INV00801,2025-06-27,BU_Sales,North America,Vendor_33,74.8,Fixed Price,45,40,9.82,397.92,378.63,-19.29,0,Paid
INV00802,2025-07-23,BU_IT,North America,Vendor_27,57.7,Fixed Price,15,58,28.72,1657.71,1719.85,62.14,0,Paid
INV00803,2025-07-31,BU_Logistics,LATAM,Vendor_06,71.5,Fixed Price,45,57,7.01,419.32,416.29,-3.03,0,Paid
INV00804,2024-10-23,BU_Fabrication,North America,Vendor_46,64.2,Fixed Price,30,64,46.18,3166.86,3214.4,47.54,0,Paid
INV00805,2025-02-13,BU_IT,APAC,Vendor_11,68.0,Fixed Price,30,44,19.95,876.49,976.18,99.69,0,Paid
INV00806,2025-01-19,BU_IT,LATAM,Vendor_10,83.1,Fixed Price,15,39,62.88,2567.5,2489.83,-77.67,0,Paid
INV00807,2024-08-27,BU_Sales,EMEA,Vendor_47,68.1,Time & Materials,30,63,12.67,793.49,899.46,105.96,0,Paid
INV00808,2024-09-30,BU_Logistics,LATAM,Vendor_01,82.5,Time & Materials,30,38,61.94,2405.53,2484.88,79.35,0,Paid
INV00809,2025-04-13,BU_IT,LATAM,Vendor_39,55.1,Time & Materials,30,54,58.78,3249.88,3546.42,296.54,0,Paid
INV00810,2025-04-01,BU_Sales,EMEA,Vendor_06,71.5,Time & Materials,15,47,15.79,765.02,789.36,24.34,0,Paid
INV00811,2024-12-21,BU_IT,APAC,Vendor_14,46.3,Fixed Price,15,51,45.15,2329.71,2500.52,170.81,0,Paid
INV00812,2024-08-19,BU_Logistics,LATAM,Vendor_43,73.3,Fixed Price,45,44,22.19,982.12,994.78,12.66,0,Paid
INV00813,2024-09-14,BU_Fabrication,North America,Vendor_12,68.0,Fixed Price,30,47,61.2,2910.94,2906.79,-4.14,0,Paid
INV00814,2025-07-25,BU_IT,APAC,Vendor_36,56.7,Fixed Price,30,48,61.73,2976.72,3168.78,192.06,0,Paid
INV00815,2024-08-19,BU_Fabrication,APAC,Vendor_21,97.0,Fixed Price,30,45,6.34,295.6,309.9,14.3,5,Pending
INV00816,2025-03-07,BU_IT,North America,Vendor_31,66.0,Fixed Price,45,43,62.65,2674.95,2930.05,255.09,3,Pending
INV00817,2025-04-27,BU_Sales,EMEA,Vendor_45,52.8,Fixed Price,15,53,32.99,1818.78,1876.6,57.82,0,Paid
INV00818,2025-06-19,BU_IT,LATAM,Vendor_31,66.0,Time & Materials,45,40,16.84,686.68,757.54,70.86,0,Paid
INV00819,2025-07-28,BU_R&D,EMEA,Vendor_21,97.0,Fixed Price,30,47,38.4,1819.79,1833.96,14.17,0,Paid
INV00820,2024-10-06,BU_IT,APAC,Vendor_34,59.1,Time & Materials,30,35,56.05,1986.21,2224.55,238.34,0,Paid
INV00821,2025-06-09,BU_Logistics,APAC,Vendor_13,78.6,Fixed Price,15,61,44.75,2713.7,2855.88,142.18,0,Paid
INV00822,2024-09-30,BU_Logistics,APAC,Vendor_27,57.7,Fixed Price,30,55,58.35,3120.31,3478.84,358.53,0,Paid
INV00823,2025-06-23,BU_Logistics,North America,Vendor_13,78.6,Time & Materials,30,67,26.2,1747.8,1750.9,3.1,4,Pending
INV00824,2025-01-01,BU_IT,EMEA,Vendor_50,48.6,Fixed Price,45,56,51.37,2976.73,3159.02,182.29,6,Pending
INV00825,2025-05-19,BU_IT,LATAM,Vendor_12,68.0,Fixed Price,60,66,23.7,1622.08,1792.34,170.25,0,Paid
INV00826,2025-04-03,BU_Sales,APAC,Vendor_42,77.6,Fixed Price,15,53,18.91,1032.29,1086.52,54.23,0,Paid
INV00827,2025-05-02,BU_R&D,EMEA,Vendor_27,57.7,Time & Materials,15,48,37.17,1792.18,1931.22,139.03,0,Paid
INV00828,2025-05-17,BU_R&D,APAC,Vendor_02,72.9,Fixed Price,45,44,60.74,2716.35,2819.03,102.68,0,Paid
INV00829,2025-01-29,BU_Fabrication,LATAM,Vendor_18,79.7,Time & Materials,30,48,40.46,2031.32,2068.79,37.47,0,Paid
INV00830,2025-05-01,BU_Logistics,APAC,Vendor_25,66.8,Fixed Price,15,43,23.94,1084.95,1229.68,144.73,0,Paid
INV00831,2025-01-05,BU_R&D,APAC,Vendor_18,79.7,Fixed Price,30,50,25.74,1253.29,1331.65,78.36,0,Paid
INV00832,2025-03-20,BU_R&D,North America,Vendor_20,53.8,Fixed Price,30,49,16.89,841.32,902.55,61.23,2,Pending
INV00833,2024-11-12,BU_Fabrication,EMEA,Vendor_02,72.9,Time & Materials,60,51,37.77,1994.84,2112.72,117.87,0,Paid
INV00834,2025-01-22,BU_Sales,APAC,Vendor_34,59.1,Fixed Price,30,58,58.83,3618.13,3996.63,378.5,0,Paid
INV00835,2024-09-20,BU_IT,APAC,Vendor_09,68.0,Fixed Price,15,57,41.58,2391.91,2614.64,222.73,4,Pending
INV00836,2025-04-25,BU_Fabrication,North America,Vendor_03,84.7,Time & Materials,30,44,44.47,2060.35,2138.27,77.93,5,Pending
INV00837,2025-03-28,BU_Fabrication,North America,Vendor_50,48.6,Time & Materials,30,54,25.21,1402.13,1518.8,116.66,0,Paid
INV00838,2025-01-07,BU_Logistics,EMEA,Vendor_13,78.6,Fixed Price,30,53,7.36,400.9,398.69,-2.22,0,Paid
INV00839,2025-07-10,BU_Fabrication,North America,Vendor_11,68.0,Fixed Price,15,46,9.34,435.45,475.68,40.23,0,Paid
INV00840,2025-04-21,BU_Fabrication,North America,Vendor_23,76.0,Fixed Price,30,63,16.18,1058.36,1059.16,0.8,0,Paid
INV00841,2024-12-24,BU_IT,North America,Vendor_05,71.5,Fixed Price,60,58,48.54,2879.86,3029.3,149.44,0,Paid
INV00842,2024-08-26,BU_Logistics,North America,Vendor_44,70.5,Fixed Price,30,61,32.22,1998.3,1985.27,-13.03,5,Pending
INV00843,2025-02-17,BU_Logistics,APAC,Vendor_38,45.6,Time & Materials,45,51,60.93,3238.92,3682.74,443.82,0,Paid
INV00844,2025-01-30,BU_R&D,EMEA,Vendor_13,78.6,Time & Materials,45,46,48.98,2263.0,2362.89,99.89,0,Paid
INV00845,2025-03-27,BU_IT,North America,Vendor_45,52.8,Fixed Price,30,50,51.71,2665.48,2829.4,163.92,0,Paid
INV00846,2025-07-30,BU_Sales,EMEA,Vendor_15,49.1,Fixed Price,60,50,43.76,2205.15,2516.88,311.73,5,Pending
INV00847,2025-02-03,BU_Sales,North America,Vendor_43,73.3,Fixed Price,60,46,35.14,1677.0,1747.74,70.74,0,Paid
INV00848,2025-04-07,BU_Fabrication,North America,Vendor_08,86.5,Fixed Price,30,57,36.25,2087.64,2027.68,-59.97,0,Paid
INV00849,2025-01-26,BU_IT,APAC,Vendor_33,74.8,Fixed Price,60,57,20.13,1187.75,1295.56,107.81,0,Paid
INV00850,2025-01-14,BU_IT,APAC,Vendor_20,53.8,Fixed Price,30,53,30.45,1603.81,1764.83,161.03,0,Paid
INV00851,2025-06-14,BU_Logistics,EMEA,Vendor_31,66.0,Fixed Price,30,58,13.81,825.25,875.7,50.45,0,Paid
INV00852,2025-05-30,BU_Sales,APAC,Vendor_28,80.6,Fixed Price,30,44,29.04,1335.37,1375.49,40.12,0,Paid
INV00853,2024-10-28,BU_Fabrication,APAC,Vendor_46,64.2,Fixed Price,30,50,20.12,1026.57,1153.43,126.87,0,Paid
INV00854,2025-03-26,BU_R&D,APAC,Vendor_29,66.0,Fixed Price,90,45,28.91,1324.18,1539.04,214.86,1,Pending
INV00855,2024-09-25,BU_IT,APAC,Vendor_25,66.8,Fixed Price,45,48,44.01,2190.93,2466.13,275.19,4,Pending
INV00856,2024-11-20,BU_Logistics,LATAM,Vendor_49,80.2,Time & Materials,15,55,15.55,878.47,910.44,31.97,0,Paid
INV00857,2024-10-16,BU_Sales,EMEA,Vendor_25,66.8,Time & Materials,30,63,59.59,3686.32,3986.11,299.78,3,Pending
INV00858,2025-01-10,BU_R&D,APAC,Vendor_44,70.5,Fixed Price,60,58,21.07,1238.87,1290.78,51.91,0,Paid
INV00859,2025-01-24,BU_Fabrication,APAC,Vendor_40,78.0,Time & Materials,30,48,63.93,3132.65,3416.02,283.37,0,Paid
INV00860,2024-12-29,BU_Fabrication,EMEA,Vendor_36,56.7,Time & Materials,15,47,51.7,2541.54,2869.4,327.86,0,Paid
INV00861,2025-01-31,BU_Fabrication,LATAM,Vendor_02,72.9,Fixed Price,45,36,45.52,1623.38,1565.95,-57.44,0,Paid
INV00862,2025-01-10,BU_Sales,EMEA,Vendor_28,80.6,Fixed Price,45,66,48.45,3181.98,3180.29,-1.69,0,Paid
INV00863,2024-11-05,BU_IT,EMEA,Vendor_24,53.6,Time & Materials,15,51,44.09,2246.47,2474.28,227.81,0,Paid
INV00864,2025-07-10,BU_Logistics,North America,Vendor_05,71.5,Time & Materials,15,59,51.67,2993.51,3098.74,105.22,0,Paid
INV00865,2025-07-03,BU_Sales,LATAM,Vendor_09,68.0,Fixed Price,45,48,65.95,3208.89,3441.62,232.74,0,Paid
INV00866,2025-03-22,BU_IT,LATAM,Vendor_40,78.0,Fixed Price,30,45,35.59,1621.16,1627.11,5.95,0,Paid
INV00867,2025-03-19,BU_Sales,EMEA,Vendor_12,68.0,Fixed Price,15,44,51.93,2270.93,2427.72,156.79,0,Paid
INV00868,2024-11-30,BU_IT,North America,Vendor_35,87.3,Fixed Price,15,65,25.87,1743.96,1699.51,-44.45,7,Pending
INV00869,2025-04-05,BU_R&D,North America,Vendor_31,66.0,Time & Materials,15,50,61.92,3151.54,3630.47,478.93,0,Paid
INV00870,2025-04-27,BU_R&D,EMEA,Vendor_06,71.5,Fixed Price,45,43,65.9,2911.89,2952.39,40.5,0,Paid
INV00871,2025-06-19,BU_Fabrication,APAC,Vendor_35,87.3,Time & Materials,30,50,52.48,2657.31,2986.98,329.67,5,Pending
INV00872,2025-01-23,BU_IT,APAC,Vendor_31,66.0,Fixed Price,60,41,38.46,1657.68,1849.78,192.1,0,Paid
INV00873,2025-01-17,BU_Sales,EMEA,Vendor_19,61.4,Fixed Price,15,39,17.61,704.23,730.78,26.55,0,Paid
INV00874,2025-01-03,BU_IT,North America,Vendor_41,86.1,Fixed Price,15,46,48.11,2179.04,2191.72,12.68,3,Pending
INV00875,2024-12-28,BU_IT,North America,Vendor_32,100.0,Fixed Price,30,45,44.49,2099.85,2048.29,-51.56,0,Paid
INV00876,2024-12-21,BU_R&D,North America,Vendor_18,79.7,Fixed Price,30,43,31.26,1327.31,1317.98,-9.32,0,Paid
INV00877,2025-06-06,BU_Logistics,LATAM,Vendor_48,90.9,Fixed Price,30,59,36.2,2154.4,2164.88,10.48,0,Paid
INV00878,2024-12-12,BU_Logistics,EMEA,Vendor_34,59.1,Time & Materials,30,44,29.36,1294.33,1347.09,52.76,4,Pending
INV00879,2024-10-14,BU_IT,LATAM,Vendor_10,83.1,Time & Materials,45,46,17.98,847.11,859.82,12.71,0,Paid
INV00880,2025-02-13,BU_Logistics,APAC,Vendor_47,68.1,Time & Materials,30,42,9.47,408.42,454.08,45.66,0,Paid
INV00881,2025-01-24,BU_Fabrication,APAC,Vendor_49,80.2,Time & Materials,15,48,41.5,1981.54,2124.07,142.53,0,Paid
INV00882,2025-04-01,BU_R&D,EMEA,Vendor_49,80.2,Time & Materials,30,50,40.46,2003.62,2130.74,127.12,0,Paid
INV00883,2025-02-16,BU_Sales,North America,Vendor_34,59.1,Time & Materials,15,45,37.0,1690.84,1795.99,105.15,0,Paid
INV00884,2025-03-18,BU_Sales,APAC,Vendor_34,59.1,Time & Materials,15,48,42.62,2022.38,2329.03,306.65,0,Paid
INV00885,2025-06-23,BU_R&D,LATAM,Vendor_28,80.6,Time & Materials,45,58,52.21,3107.62,3330.84,223.22,0,Paid
INV00886,2024-12-17,BU_R&D,LATAM,Vendor_17,59.8,Time & Materials,30,50,14.75,749.43,773.42,23.99,0,Paid
INV00887,2024-12-02,BU_IT,APAC,Vendor_34,59.1,Fixed Price,45,49,31.9,1608.9,1765.96,157.06,4,Pending
INV00888,2025-05-08,BU_Fabrication,APAC,Vendor_05,71.5,Fixed Price,15,44,39.7,1787.44,1820.95,33.51,0,Paid
INV00889,2025-03-17,BU_R&D,North America,Vendor_19,61.4,Fixed Price,15,66,26.42,1784.58,1933.8,149.23,0,Paid
